shop_num_1,shop_name,shop_addr_1,shop_addr_2,shop_city,shop_state,shop_zip,shop_addr_1_m,shop_addr_2_m,shop_city_m,shop_state_m,shop_zip_m,shop_phone_1,shop_phone_2,shop_email,shop_website,shop_owner,shop_hours,shop_mdse
2284,Spin A Yarn,133 4th Avenue N,,Edmonds,WA,98020,133 4th Avenue N,,Edmonds,WA,98020,(425) 775-0909,,spinayarn@msn.com,www.spinayarn.com,Sandra Miner,"M-Sa 10-5, Su 12-4","N,Y"
4223,The Knotted Needle,20229 Mack Avenue,,Grosse Pointe Woods,MI,48236,20229 Mack Avenue,,Grosse Pointe Woods,MI,48236,(313) 886-2828,,knotted.needle@gmail.com,http://www.knottedneedle.com,Rebecca Booth,Tu-Sa 11:30-4,"N,Y"
17795,Over The Next Row Knits LLC,9412 Norton Commons Blvd,,Prospect,KY,40059,,,,,,(502) 684-2011,,kate@overthenextrowknits.com,overthenextrowknits.com,Kate Ritter,"SuMTuW 11-4, Th 11-6, FSa 11-6","N,Y"
2473,The Studio Knitting & Needlepoint,9555 Nall Avenue,,Overland Park,KS,66207,,,,KS,,(816) 531-4466,,knitkc@gmail.com,www.thestudiokc.com,Alie Scholes,M-Sa 11-3,"N,Y"
2807,Yarntiques,410 E. Watauga Avenue,,Johnson City,TN,37601,410 E. Watauga Ave,,Johnson City,TN,37601,(423) 232-2933,,yartinques@gmail.com,http://www.yarntiques.com,Candice E. Powell ,"TuW 11-7:30, ThFSa 11-5","N,Y"
14474,Nanette's Knits and Gifts,501 Sunday Lake Street,,Wakefield,MI,49968,,,,,,(906) 364-4752,,nanpaq@sbcglobal.net,www.nanettesknitsandgifts.com,Nanette,"M 10-2, Tu-Sa 9-5","N,Y"
13896,Lana Fabrics,909 Kings Highway,,Brooklyn,NY,11223,,,,,,(718) 339-8940,,lanafabrics@gmail.com,,Joseph Chin,"M-F 9-6, Su 10-5","N,Y"
15052,Kaire'je Studio Retail Fiber Arts,4216 Robinson Neck Road,,Taylors Island,MD,21669,P.O. Box 27,,Taylors Island,MD,21669,(410) 330-0404,,kaireje@yahoo.com,https://www.kairejestudio.com/,Windy Karpavage,by appt only,"N,Y"
2546,3 Kittens Needle Arts,"750 Main Street, Suites 112-113",,St. Paul,MN,55118,"750 Main Street, Suite 112",,St. Paul,MN,55118-1709,(651) 457-4969,,3kittens@3kittensneedlearts.com,https://www.3kittensneedlearts.com,Julie Mast & Laura Rasmussen,Store: Tu-Sa 10-3; Yarn Department TuTh 10-7,"N,Y"
1610,Idea Studio Needle Arts,515 S. La Grange Road,,La Grange,IL,60525,515 S. La Grange Road,,La Grange,IL,60525-6722,(708) 352-1789,,ideastudioknits@gmail.com,http://www.ideastudioknits.com,Nancy and Chandra Reynolds,"Tu-Sa 10-5, Su 12-4","N,Y"
17786,Knit &#43; Needle,370 Walnut Street,,Ketchum,ID,83340,P.O. Box 4326,,Ketchum ,ID,83340,(208) 309-8441,,Summer@theknitandneedle.com,https://www.theknitandneedle.com,Summer Neel,"M by appt., TuWFSa 11-5, Th 12-7","N,Y"
7562,Cosmic Cow,6136 Havelock Avenue,,Lincoln,NE,68507,6136 Havelock Avenue,,Lincoln,NE,68507,(402) 464-4040,,,http://www.cosmiccowfabricsandquilting.com/,Roxann & Rich O'Hare,M-Sa 10-4,Q
7683,Tiger Lily Quilt Co.,809 Court Street,,Utica,NY,13502,,,,,,(315) 735-5328,,,https://www.tigerlilyquiltco.com,Rita Craska,"Tu-F 10-5, Sa 10-1",Q
14855,Betty's All Wrapped Up,223 Northrop Road,,Leesville,LA,71446,223 Northrop Road,,Leesville,LA,71446,(337) 239-3136,,,https://www.facebook.com/people/Bettys-All-Wrapped-Up/100057378582374/,Betty Gosewehr,"Tu 9-5, otherwise by appt",Q
7900,The Old Country Store,3510 Old Philadelphia Pike,,Intercourse,PA,17534,P.O. Box 600,,Intercourse,PA,17534,(717) 768-7101,(800) 828-8218,,www.TheOldCountryStore.com,Dean and Jan Mast,"MTuWFSa 9-5, Th 9-9",Q
13790,Gathering Stitches,"1900 Bosque Farms Blvd., Suite B",,Bosque Farms,NM,87068,"1900 Bosque Farms Blvd., Suite B",,Bosque Farms,NM,87068,(505) 916-0458,,,https://www.gatheringstitches.com,Kristin Groman,Tu-Sa 10-4,Q
12495,Creative Fabrics & Scott & Cindy's Quilt Studio,304 Tripoli Road,,Ebensburg,PA,15931,,,,,,(814) 418-7149,,,www.creativefabricsandquiltshop.com,Cindy Griffith,By appointment only,Q
3192,Quilted Angel,200 G Street,,Petaluma,CA,94952,200 G Street,,Petaluma,CA,94952,(707) 763-0945,,,http://www.QuiltedAngel.com,Barbara Meikle,W-Sa 11-4,Q
9260,"Quilts By Phyllis, Inc.",2943 Putnam Avenue,,Hurricane,WV,25526,2943 Putnam Avenue,,Hurricane,WV,25526,(304) 562-7404,,,https://www.quiltsbyphylliswv.com,Phyllis Handley,"Tu-F 9-5, Sa 9-4",Q
18114,She Shed Fabrics LLC,10028 Pike 58,,Frankford,MO,63441,10028 Pike 58,,Frankford,MO,63441,(573) 470-9785,,,https://www.sheshedfabrics.com,Susan Fox,"Th 10-4 (call first), FSa 10-4, Su 10-2",Q
7671,The Ellicottville Quilt Shop,19 Jefferson Street,,Ellicottville,NY,14731,19 Jefferson St,PO Box 883,Ellicottville,NY,14731,(716) 699-2065,,,https://www.ellicottvillequiltshop.com,Amy Ewel,Th-Sa 11-5,Q
9730,The Quilt and Fabric Shack,3137 Old Philadelphia Pike,,Bird in Hand,PA,17505,3063 Irishtown Road,,Ronks,PA,17572,(717) 768-0916,(717) 768-0338,,reallancastercounty.com/artisans/artisans-galleries-of-all-sorts/quilts-fabrics/quilt-fabric-shack/,Katherine Stoltzfus,"M-F 8-5, Sa 8-4",Q
14527,Sew and Sew,402 Front Street,,Lone Rock,IA,50559,P. O. Box 47,,Lone Rock,IA,50559,(515) 925-3636,,,https://www.facebook.com/LoneRockSewAndSew/,Joan Wright,"Tu-F 10-5, Sa 10-3",Q
8401,The Quilt Shop,315 N. Main Street,,Chamberlain,SD,57325,315 N. Main St,,Chamberlain,SD,57325,(605) 234-5739,,,thequiltshopsd.com,Sonya Kroupa,M-Sa 11-5,Q
17405,Salvage Shop,424 Morgan Mill Road,,Monroe,NC,28110,,,,,,(704) 289-4640,,,https://m.facebook.com/The-Salvage-Shop-126377250751335/,Julie Watkins,M-F 9-5:30,Q
8288,Britex Fabrics,117 Post Street,,San Francisco,CA,94108,,,,,,(415) 392-2910,,,www.britexfabrics.com,Sharman Spector,TU-F 10-4,Q
13607,Bargain Barn Fabrics,11600 W. Lynchburg-Salem Turnpike,,Montvale,VA,24122,PO Box 348,,Montvale,VA,24122,(540) 947-2894,,,https://www.bargainbarnfabrics.com,Marietta Nester,"Tu-F 10-4, Sa 10-3",Q
9898,Needles I,72896 638 Avenue,,Auburn,NE,68305,,,,,,(402) 274-3339,,,www.facebook.com/NeedlesI/,Larry and Connie Dorsch,M-F 8-5,Q
12912,The Paisley Star,903 Elm Street,,Boscobel,WI,53805,,,,WI,,(608) 375-2556,,,https://www.thepaisleystar.com,Wendy Baker,"Tu-F 10-5, Sa 10-4",Q
10096,Finally Together Quilt Shop,54 W. Ash Street,,Lebanon,OR,97355,,,,OR,,(541) 258-6006,,,http://www.finallytogetherquilt.com,Paula Lammert,Tu-Sa 9-5,Q
6705,Patrick's,10285 Covington Bypass Road,,Covington,GA,30014,,,,,30054,(770) 786-3220,,,www.patrickfeed.com,Jan Patrick,"M-F 9-5:30, Sa 9-3:30, Call for holiday hours",Q
7733,Prairie Rose,1500 53rd Avenue SW,,Minot,ND,58701,,,,,,(701) 852-2835,,,www.prairierosequiltshop.com,Carmen R. Haugen,M-F 10-5,Q
17378,Country Lane Quilts,10837 Jefferson Davis Highway,,Pembroke,KY,42266,,,,,,(270) 886-9811,,,https://www.facebook.com/countrylanefairview/,Irene,M-Sa 9-5,Q
7463,The Thimble Box,2 S. Minnesota Street,,New Ulm,MN,56073,2 S. Minnesota St,,New Ulm,MN,56073,(507) 354-6721,,,http://www.facebook.com/pages/The-Thimble-Box/242043125820390,Maurice & Brenda Seidl,"M-F 10-5, Sa 10-4",Q
12258,Calico Bass Quilting Studio,20091 Aldrich Road,,Chassell,MI,49916,20091 Aldrich Road,,"Tapiola, Otter Lake, Chassell",MI,49916,(906) 334-2441,,,https://www.facebook.com/CalicoBassQuilts/,Carol E. Vyncke, call for appt.  ,Q
15726,Auburn Fabric Outlet,773 Southbridge Street,,Auburn,MA,1501,,,,,,(508) 832-0330,,,https://www.facebook.com/pg/Auburn-Fabric-Outlet-901969453156704/about/?ref=page_internal,Sarah L. Arpin,M-Sa 10-5:30 Sa 12-4:30,Q
7187,Charlotte's Sew Natural,710 N. Main Street,,Newton,KS,67114,710 N. Main Street,,Newton,KS,67114,(316) 284-2547,,,https://www.sewnatural.com,Charlotte Wolfe,"M-F 10-5, Sa 10-4",Q
6571,Lyons Quilting,42 E. Main Street,,Lyons,CO,80540,PO Box 1491,,Lyons,CO,80540,(303) 823-6067,,,www.lyonsquilting.com,Tracey Barber,"M-Sa 9:30-5, Su 1-5",Q
8398,The Cotton Patch,128 Chemawa Road,,Keizer,OR,97303,128 Chemawa Rd N,,Keizer,OR,97303-5340,(503) 463-1880,,,http://www.thecottonpatchkeizer.com,Diane Bowden,"M-F 10-5, Sa 10-4",Q
13360,Backyard Fabric,421 State Route 893,,Mayfield,KY,42066,,,,,,(270) 705-1017,,,https://www.facebook.com/Backyard-Fabric-108097565892514/,Dana Hughes,"ThF 9-5, Sa 9-12",Q
8780,Serendipity Quilt Shop of Dagsboro,31821 Cannon Street,,Dagsboro,DE,19939,31821 Cannon Street,,Dagsboro,DE,19939,(302) 732-6304,,,www.serendipityquiltshop.com,Sandra Anderson,M-Sa 10-4,Q
9229,Terry's Fabric Cottage,320 Tupelo,,Lake Charles,LA,70611,,,,,,(337) 304-6578,,,www.terrysfc.com,Terry and David Benton,"Tu-F 10-5, Sa 10-2",Q
5675,Heart Quilt Shop,8874 Highway 62W,,Harrison,AR,72601,,,,,,(870) 437-5400,,,www.heartquiltshop.com,Brian and Trena Johnson,Everyday 9-5,Q
16238,Alaska Raw Fur Co - Forever Alaska,4106 Boat Street,,Fairbanks,AK,99709,4106 Boat Street,,Fairbanks,AK,99709,(907) 479-2462,,email@akrawfur.com,http://www.alaskarawfur.com,,"M-F 10-6, Sa 11-6",Q
5355,Cloth and Quilts,19949 American Avenue,,Hilmar,CA,95324,19949 American Avenue,,Hilmar,CA,95324,(209) 632-3225,,clothandquilts@gmail.com,http://www.clothandquilts.com,,M-Sa 10-4,Q
18259,Holly Quilt Shop,107 Thomas Street,,Holly,MI,48442,,,,,,(248) 264-3400,,hollyquiltshop@gmail.com,hollyquiltshop.com,,"M-F 10-6, Sa 10-3",Q
18232,Apothecary Quilt Company LLC,135 S 2nd Street,,Odessa,MO,64076,135 S 2nd Street,,Odessa,MO,64076,(816) 876-1360,,aqc@apothecaryquiltco.com,https://www.apothecaryquiltco.com,,"Th 9-7, F-Su 9-4",Q
18077,Quilt & Kaboodle,104 E. Main Street,,Boyce,VA,22630,,,,,,(703) 307-0230,,quiltandkaboodle@outlook.com,https://www.quiltandkaboodle.com/,,"Sa 10-5, Su 11-4",Q
18271,Grandma's House Quilt Shop,249 North Street,,Crossville,TN,38555,,,,TN,,(931) 210-0139,,granmashousetn@gmail.com,https://grandmashousequilt.com,,MWFSa 9-3,Q
18277,Vintage Pink & Green,410 Bridge Street,,Weissport,PA,18235,,,,,,(443) 513-8613,,vintagepinkandgreen@gmail.com,https://vintagepinkandgreen.square.site,,M-Sa 10-4,Q
12612,The Calico Cupboard,31211 Outer Hwy 18,,Running Springs,CA,92382,PO Box 1462,,Running Springs,CA,92382,(909) 867-4350,,info@TheCalicoCupboard.com,www.thecalicocupboard.com,Suzanne & Dennis Barrett,,Q
9293,Rather-Be's Quilt Shop and Retreat Center,382 Highway 12E,,Pomeroy,WA,99347,382 Highway 12E,,Pomeroy,WA,99347,(509) 843-6162,,ratherbesqs@gmail.com,http://www.rather-besquiltshop.com,Deb Waldher,Tu-Sa 10-5,Q
17918,Sew Storm Quilt Shop,114 E. 2nd Street,,Alcester,SD,57001,,,,,,(605) 934-2300,,admin@sewstormquilting.com,https://www.sewstormquilting.com/,Kim,"M-F 9-5, Sa 9-2",Q
5921,Dutch Rose Quilt Shop,5231 W. 26th Street,,Sioux Falls,SD,57106,5231 W. 26th Street,,Sioux Falls,SD,57106,(605) 362-1650,(877) 362-1650,dutchrosequiltshop@gmail.com,https://www.dutchrosequiltshop.com,S&S Inspirations LLC,"M-F 9-5, Sa 9-3, Su 12-4",Q
6688,Alma Sue's Quilt Shop,"3737 Bahia Vista Street, Suite 11",,Sarasota,FL,34232,,,,FL,,(941) 330-0993,,ellamillertoy@aol.com,https://www.almasue.com,Ella M. Toy,M-F 10-3,Q
13340,Treasured Quilting and Gifts,115 W. Bremer Avenue,,Waverly,IA,50677,,,,,,(319) 352-4355,,TreasQuilting@aol.com,https://www.facebook.com/people/Treasured-Quilting-Gifts/100057607923045/,Melissa Wilkens,M-F 8-3 and by appt.,Q
18273,All Stitched Up,562 North Dixie Blvd Suite C,,Radcliff,KY,40160,,,,,,,,allstitchedup33@gmail.com,allstitchedup33@gmail.com,,"TuThF 10-5, WSa 10-4",Q
11151,French Connections,178 Hillsboro Street,,Pittsboro,NC,27312,178 Hillsboro Street,,Pittsboro,NC,27312,(919) 545-9296,,info@french-nc.com,http://www.french-nc.com,Jacques and Wendy Dufour,"M-Sa 10:30-5:30, 1st Sun 12-4",Q
8052,Scrap Apple Quilts,"144 W. Brigham Road,  #23",,St. George,UT,84790,,,,,,(435) 628-8226,(800) 994-0097,sb@scrapapplequilts.com,www.scrapapplequilts.com,Shirley Baptist,M-Sa 10-6p,Q
13082,The Quilter's Clinic,108 W. State Street,,Fife Lake ,MI,49633,,,,MI,,(231) 879-4115,,quiltersclinic@gmail.com,https://www.quiltersclinic.com,Ruth Ann Berry,"Tu-F 10-4, Sa 10-2",Q
11894,3 Hens & A Chick Quilt Shop,"1114 US  Highway 31S, Suite B",,Athens,AL,35611,"1114 US  Highway 31S, Suite B",,Athens,AL,35611,(256) 771-2040,,3hensandachick@att.net,http://www.3hensandachick.com,"Teresa Rogers, Sharon Hughes, Cheryl Johnson","M-F 10-4, Sa 10-2",Q
16643,Big Dog Sewing,,,Austin,TX,,,,,,,,,bigdogsewing@gmail.com,http://bigdogsewing.com/,,,Q
18253,Crafts and Things,1600 State Route 50,,Bradley,IL,60914,,,,,,(815) 295-2710,,cindyflower8@gmail.com,stitchcrafthaven.com,,"TuWThS 11-5, F 11-7, Su 12-5",Q
7509,In the Niche,106 E. Peters Avenue,,Owensville,MO,65066,,,,,,(573) 437-6124,,mary@intheniche.com,www.intheniche.com,Mary Ota,"W-F 10-5, Sa 10-1",Q
18141,Dot's Quilt Shop,204 Dewey Ave,,Poteau,OK,74953,204 Dewey Ave,,Poteau,OK,74953,(918) 649-3687,(918) 647-7692,sewitagainwithvaleri@gmail.com,https://www.dotsquiltshop.com/,Valeri Repass,"T-F 10-6, Sa 9-3",Q
12019,Shabby Fabrics,3896 N. Schreiber Way,,Coeur d'Alene,HI,83815,,,,,,(208) 664-4567,,support@shabbyfabrics.com,http://www.shabbyfabrics.com,Jennifer Bosworth,,Q
10150,The Quilty Shop,1006 W. Main Street,,Tomball ,TX,77375,1006 W. Main Street,,Tomball ,TX,77375,(281) 516-7515,,info@thequiltyshop.com,https://www.thequiltyshop.com,Tanya Alexander,M-Sa 10-5,Q
7066,Quilters Garden,10543B Harrison Avenue,,Harrison,OH,45030,10543B Harrison Avenue,,Harrison,OH,45030,(513) 537-0028,,quilters.garden@yahoo.com,https://quiltersgarden.net,Vicki Reiter ,Tu-Sa 10-3,Q
17789,Cotton to Quilts,2416 Frankfort Avenue,,Louisville,KY,40206,2416 Frankfort Avenue,,Louisville,KY,40206,(502) 656-5767,,cs@cottontoquilts.com,https://cottontoquilts.com,Mary Irene Hafner,"Th-Sa 10-4, Su 12-4",Q
9356,The Quilting Bee Quilt Shop,4904 Old Georgetown Road,,Georgetown,IN,47122,,,,,,(812) 542-1236,,quiltingbeeshop@aol.com,https://www.thequiltingbeeshop.com,Sandra Layman/Patsy Overstreet (Mgr),"W-F 10-5, Sa 10-3",Q
17827,Farm Girl Quilting,3042 Doc Lindsey Road,,Ft. Meade,FL,33841,,,,,,(863) 209-6643,(863) 528-3284,farmgirlquilting@gmail.com,https://www.farmgirlquilting.com/,Angie Gordon,"Tu-F 10-4, Sa 10-2",Q
18224,A Needle in Hand,1110 College Street SE,Suite J,Lacey,WA,98503,,,,,,(920) 390-0032,,hello@aneedleinhand.com,https://www.aneedleinhand.com,Kayla Sharpe,"TuThFSa 10-5, W 9-5",Q
5704,Appletree Fabrics Quilt Shop,"850 Southbridge Street, Suite 9",,Auburn,MA,1501,,,,,,(508) 832-5562,,ginny@appletreefabricsonline.com,www.appletreefabricsonline.com,Ginny Radloff,"MW10-6, TuFSa10-4, Th 10-5, Su 12-3",Q
11302,Sew Crazy,"69 W. Nepessing Street, Suite A",,Lapeer,MI,48446,,,,,,(810) 664-3566,,sewcrazylapeer@gmail.com,www.sewcrazylapeer.com,Gwyn Stoneburg ,"M-F 9-5,  Sa 9-3",Q
9780,Fabric Outlet,1333 S. Glenstone Avenue,,Springfield,MO,65804,,,,,,(417) 881-4966,,alleyfabrics@gmail.com,http://www.thefabricoutletonline.com,Joe Haik,"M-F 9-5, Sa 9-4",Q
15165,Cotton Candy Quilt Shop,8021 Crown Ridge Road Blvd.,,Arlington,WA,98223,,,,,,(425) 327-2189,,cottoncandyquiltshop@yahoo.com,www.cottoncandyquiltshop.com,Rebecca Baize,Please call for hours,Q
11997,"Cotton-Picking.com (archipelago II, LLC)",6020 Green Blvd,,Naples,FL,,,,,,,,,,http://www.cotton-picking.com/,,,Q
10789,Paisley Duck Quilting and Design,"404 S. Pacific Avenue, Suite E",,Kelso,WA,98626,,,,,,(360) 703-3279,,melissa@paisleyduckquilting.com,www.paisleyduckquilting.com,Melissa Byrnes,"M-F 10-5, Sa 10-4",Q
16803,Cottage Grove Quilt Company,200 S. Main Street,,De Soto,MO,63020,,,,,,(636) 337-5407,,service@cottagegrovequilt.com,www.cottagegrovequilt.com,Christy Zawodniak,By appt. only,Q
14130,Gone To Pieces,135 S. 2nd Street E,,Malta,MT,59538,,,,,,(406) 654-1649,,greenb_59@yahoo.com,https://www.facebook.com/gonetopiecesmalta,Anita Green,"T-F 10-5, Sa 10-4",Q
16595,Junk Drawer Fabrics LLC,2646 Ten Mile Road,,Melbourne,KY,41059-9330,2646 Ten Mile Road,,Melbourne,KY,41059-9330,(859) 866-1773,,enzweilerler@gmail.com,https://www.facebook.com/junkdrawerfabrics/,Linda Reller,MWFSa 10-3 or by appt.,Q
17599,Quilts & Things of Audubon,316 Broadway Street,,Audubon,IA,50025-1104,,,,,,(712) 588-1058,,quilts316@yahoo.com,https://www.facebook.com/p/Quilts-Things-of-Audubon-100076558622600/,Gail Richardson,"TuF 1:30-5,Th 1:30-6, Sa 10-2",Q
12539,Creative Union Fabrics,"112 Kala Square Place, Suite 3",,Port Townsend,WA,98368,112 Kala Square Pl Ste 1,,Port Townsend,WA,98368-9810,(360) 379-0655,,creativeunion@olympus.net,https://www.creativeunionfabrics.com,Sherie Wiley,"M 12-5, Tu-Sa 10-5",Q
7222,Fabric Krazy Quilt Shop,10772 N. Harrell's Ferry Road,,Baton Rouge,LA,70816,,,,,,,,pamela@fabrickrazy.com,www.fabrickrazy.com,Pamela Grigsby,"TuW 9:30-4, Th 9:30-6 and occasional Sa",Q
17351,Our Quilting Workshop,"300 Cottonwood Avenue, Suite 8",Suite 8,Hartland,WI,53029,"300 Cottonwood Avenue, Suite 8",Suite 8,Hartland,WI,53029,(262) 408-2018,,contact@ourquiltingworkshop.com,https://ourquiltingworkshop2020.square.site,Laura and Veronica,"W-Th 9:30-5, FSa 9:30-3:30",Q
5419,A Quilter's Oasis,"9963 E. Baseline Road, Suite 105",,Mesa,AZ,85209,"9963 E. Baseline Road, Suite 105",,Mesa,AZ,85209,(480) 354-4077,,jennifer@aquiltersoasis.com,http:www.aquiltersoasis.com,Kathy Reynolds,"M-F 9:30-5, Sa 9:30-4",Q
10411,The Quilting Needle,"3394 Saxonburg Blvd., Suite 550",,Glenshaw,PA,15116,,,,,,(412) 767-5500,,Rhonda@thequiltingneedle.com,thequiltingneedle.com,Rhonda McCann,"M 9:30-9, Tu-Sa 9:30-5",Q
16369,The DIY Addict,"3145 Geary Blvd, #105",,San Francisco,CA,94118,,,,,,,,,www.thediyaddict.com,Karen Tripp,,Q
13501,The Cotton Cottage,"23000 S. Highway 88, Unit 101",,Claremore,OK,74019,,,,,,(918) 607-0831,,TheCottonCottageClaremore@gmail.com,www.cottoncottagefabrics.com,Jan and Clyde  (Maybe Beverly Beamis? now),"M-F 10-5,  Sa 10-2",Q
14154,The Quilting Grounds,224 W. Elm Street,,Norwood Young America,MN,55368,P O Box 272,,Norwood Young America,MN,55368,(952) 467-2757,,thequiltinggrounds@gmail.com,http://www.thequiltinggrounds.com/,Stacey Horton,"M 9-5, Tu-Sa 9-3",Q
7996,Quilter's Quarters,"3500 W. Davis, Suite 270",,Conroe,TX,77304,"3500 W. Davis, Suite 270",,Conroe,TX,77304,(936) 756-7200,,info@quiltersquarterstx.com,http:/www.quiltersquarterstx.com,Anne Auger,"M-F 10-5, Sa 10-4",Q
16627,"House of Fabric - Chez Fabrique, Inc.","652 Bush River Road, Suite B",,Columbia,SC,29210,"652 Bush River Road, Suite B",,Columbia,SC,29210,(803) 765-2485,,houseoffabrics652@gmail.com,,Lori Brown,"M-F 10-5:30, Sa 10-2",Q
7188,Silver Threads & Golden Needles,"321 Neosho, Highway 75",,Burlington,KS,66839,,,,,,(620) 364-8233,,silverthreads1985@gmail.com,https://www.facebook.com/profile.php?id=61565842439393,Jerry Anne Hoyt,"T-F 10-5, Sa 10-3",Q
18027,Bosal Fabric at Dunstan Corner,605  US Route 1,,Scarborough,ME,4074,,,,,,(207) 883-5956,(207) 793-2245,josie@bosalfoam.com,https://bosalfoam.com/retail-store,,"Tu-Sa, 10-4",Q
7183,Prairie Flower Crafts,205 Pioneer Street,,Alden,KS,67512,,,,,,(620) 534-3551,,prairieflowercrafts@gmail.com ,www.prairieflowercrafts.com,Paula Royer,M-Sa 10-4:30,Q
17601,Lone Tree Fabric,"523 W. 27th Street, Suite C",,Cheyenne,WY,82001,"523 W. 27th Street, Suite C",,Cheyenne,WY,82001,(307) 640-9235,,lonetreefabric@gmail.com,https://www.lonetreefabric.com,Megan Longstreet,"Tu-F 10-4, Sa10-2",Q
17813,"Full of Scrap Quilts, LLC",41 Ptarmigan Trail,,Westcliffe,CO,81252,41 Ptarmigan Trl,,Westcliffe,CO,81252,(877) 446-3610,,quiltshopman@outlook.com,https://stores.fullofscrapquilts.com/,Roger & Tammy Maher,,Q
18234,"Needle, Thimble, & Thread",101 E Ridge Drive Suite C,,Carrollton,MO,64633,,,,,,16606241998,,needlethimbleandthreadmissouri@gmail.com,https://www.needlethimbleandthreadmissouri.com,,Tu-Sa 9-5,Q
12873,Modern Textiles,,,Alexandria,MN,,,,,,,(701) 566-8749,,salutations@moderntextiles.net,www.moderntextiles.net,Roxanne Beauvais & Connie Biselx,M-Sa 10-6,Q
12798,Sew & Sew Quilt Shop,216 Hubert Street,,Cleveland,TX,77327,,,,,,(281) 592-2021,,info@sewingexpo.com,https://www.sewingexpo.com/,Doris Caughman,"Tu-F 10-5:30, Sa 10-1",Q
18074,Leatherstocking Quilts,"155 Main Street, Suite B",,Oneonta,NY,13820,"155 Main Street, Suite B",,Oneonta,NY,13820,(607) 441-3111,,jeanne.lsquilts@gmail.com,https://leatherstocking-quilts.square.site/,Jeanne,"M 10-5, W 10-5, Th 10-7, F 10-5, Sa 10-4",Q
11724,Fancy Pants fabric,,,North Liberty,IA,,,,,,,,,,,,,Q
15207,Fabric Place Basement,6660 Richmond Highway,,Alexandria,VA,22306,,,,,,(703) 660-6661,(703) 660-6667,cloth@fabricplacebasement.com,www.fabricplacebasement.com,Peter Isaacson,"M-Sa 10-6, Su 12-5",Q
7124,Merry's Stitchins,1923 Baker Road,,Jesup,IA,50648,,,,,,(319) 827-6703,,merrys@jtt.net,https://www.merrysstitchins.com,Merry Backes,W-Sa 10-4,Q
12470,Needle in a Haystack Retreat,3141 North Road,,Sherman,NY,14781,3141 North Road,,Sherman,NY,14781,(716) 769-7878,,needleinahaystackretreat@gmail.com,https://www.needleinahaystackretreat.com,Judy Fenton,Th-Sa 10-3,Q
7474,The Sampler,551 W. 78th Street,,Chanhassen,MN,55317,P.O. Box 1019,,Prior Lake,MN,55372,(952) 471-0131,(866) 994-8318,sampler@the-sampler.com,www.the-sampler.com,Karol Plocher,"MWFSa 10-5, TuTh 10-8, Su 12-4",Q
16343,Alamo Quilt Shop,,,San Antonio,TX,,,,,,,,,,,Natalie Calvert,,Q
8964,Glenda's Sewing Cupboard,18255 County Road 349,,St. Joseph,MO,64505,18255 County Road 349,,St. Joseph,MO,64505-3268,(816) 662-3105,,glendassewing@bbwi.net,http://www.glendassewing.com,Glenda Bush,"M-F 9-5, Sa 9-3",Q
17705,Sew Charming Quilts,"17802 Davenport Rd., Ste 103",,Dallas,TX,75252,,,,,,(469) 319-2800,,info@sewcharmingquilts.com,https://www.sewcharmingquilts.com/,Kathleen,,Q
6333,Quilts and Things,"16985 Monterey Street, Suite 316",,Morgan Hill,CA,95037,"16985 Monterey Street, Suite 316",,Morgan Hill,CA,95037,(408) 776-8438,,quiltclass@aol.com,https://www.quiltshopmorganhill.com,Laurie Perez,"M-F 11-5, Sa 11-4",Q
14755,CS Designs,2104 E. 5th Street,,Superior,WI,54880,,,,,,(715) 398-0150,,ctryschlhs@aol.com,www.country-schoolhouse.com,Marsha Bergren,,Q
18242,The Froggin Place Quilt Shop,452 Dowd Rd. Candor,,Candor,NC,27229,,,,,,(910) 975-7113,,,https://www.facebook.com/p/The-Froggin-Place-Quilt-Shop-61563320532699/,,Tu-S 10-6,Q
13724,Julieanne's Quilting,2137 E. Ridge Road,,Beloit,WI,53511,,,,,,(815) 389-3736,,julieannequilts@yahoo.com ,www.julieannesquiltingservice.com,Julie Kuhn,by appointment only,Q
8201,Mary Rose's Quilts and Treasures,4 Brande Court,,Reading,MA,1867,4 Brande Court,,Reading,MA,1867,(781) 942-9497,,Laurie@MaryRosesQuilts.com,http://www.maryrosesquilts.com,Laurie M. Thies,"TuWF 10-5, Th 10-7, Sa 10-4",Q
5784,The Quilted Dragon LLC,2890 S. Yucca Terrace Avenue,,Pahrump,NV,89048-7161,2890 S. Yucca Terrace Avenue,,Pahrump,NV,89048-7161,(775) 751-9033,,victoria@quilteddragon.com,http://www.quilteddragon.com,VICTORIA L BRAZZLE,,Q
